StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location
nnsu,Wang Dae Bak Korean BBQ (Chinatown),Korean,0,0,singapore,"048421,  Wang Dae  Bak BBQ 01-64 (behind capri hotel), 048421 Chinatown, Central, Singapore, Singapore,"
nnt3,amps tea (Suntec City),Bubble Tea,5,9,singapore,"3 Temasek Boulevard, Suntec City Convention Centre, Retail West Wing, #02-312 Singapore 038983,"
nntb,Cafe O Singapore (Bugis Village),Singaporean,4.6,32,singapore,"229 (ORA) Victoria Street 188023,"
nnym,Moon Chay Vegetarian Restaurant (Fortune Centre),Vegetarian,5,7,singapore,"190 middle road fortune centre, #02-27/28
 S 188979,"
nnzv,Urban Grill (326 Woodlands Street 32),,4.8,7,singapore,"326 woodlands street 32, #01-103, 730326,"
no0c,Old Airport Wanton Noodle (Woodlands Health Campus),Chinese,0,0,singapore,"17 Woodlands Drive 17 #B1-03/04 Stall 12, S 737628,"
no3e,Louisa Coffee (Junction 8),Coffee,4.9,130,singapore,"9 Bishan Pl, #01-43, Singapore 579837,"
no69,Ho Kee Braised Duck 合记卤鸭 (Elias Mall),Chinese,0,0,singapore,"623, Elias Road, #01-02, Pasir Ris, 510623,"
no7i,Thank You Come Again (Balestier Road),,0,0,singapore,"THE INITIAL , NO.355 BALESTIER ROAD #01-02,"
no8h,Fatty Bom Bom (21 Hougang Green Mall),Western,4.9,206,singapore,"21 Hougang St 51,01-04 GREEN SHOPPING MALL,Singapore 538719,"
noj3,Lets serve the skewers 上尚签串 (100 Jln Sultan) - Islandwide,Chinese,4.4,5,singapore,"100 Jln Sultan, Sultan Plaza, #01-09, Singapore 199001,"
nokp,Alamak! (Woodlands Drive 50),Indonesian,4.6,790,singapore,"898 B Woodlands drive 50, 05-230, 731898,"
noo7,Sing Swee Kee Chicken Rice (Koufu @ Tampines Mart),Chicken,4.7,152,singapore,"9 Tampines St 32 #01-01~14,"
noux,Tasty Sarawak Kolo Mee (Venture Ave),Chinese,4.9,118,singapore,"1 Venture Ave #02-05 Perennial Business City 608521, S 608521,"
npj7,Tsui Wah (Jem),Asian,5,10,singapore,"JEM, 50 Jurong Gateway Road, #01-38 SG608549,"
npo9,Woke Ramen (Compass One),Ramen,5,168,singapore,"1 Sengkang Square, #03-13 Compass One, Singapore 545078,"
npus,Sin Kee Chicken Rice (Bukit Timah Road),Asian,4.9,39,singapore,"summit stall 2, level 1 foodcourt 469 Bukit Timah road Singapore 259756,"
npym,Sam's kitchen (MacPherson),Japanese,4.7,204,singapore,"560 Macpherson Road 368233,"
nq3t,Topping De Cuppies Yishun (Yishun Ring Road) - Islandwide,Japanese,0,0,singapore,"Block 388, Yishun Ring Rd , 06-1679 ,760388 Yishun, North, Singapore, Singapore 760388,"
nq5w,Sin Xiong Chinese Restaurant (Tanjong Pagar),Asian,0,0,singapore,"Tanjong Pagar Blk 1 #02-30 S082001, S S08200,"
nq7a,Pork King Knuckle Rice 猪王猪脚饭 (Fu Lu Shou Complex),Chinese,4.9,113,singapore,"149 Rochor Road, Fu Lu Shou Complex #B1-22, S 188425,"
nqiz,Mellow-Indian and Mexican Cuisine (80 Boat Quay),,0,0,singapore,"80 BOAT QUAY 049868,"
nqtu,Chen's Kitchen (The Paragon),Japanese,0,0,singapore,"290 ORCHARD ROAD, #B1-43,"
nqye,EAT BAR 来吧吃霸 (Toa Payoh) - Islandwide,Chinese,5,21,singapore,"116 toa payoh lor2 #01-140,"
nrd8,Pratunam Plus (201 Victoria St) - Islandwide,Thai,0,0,singapore,"201 Victoria St, #04-09,"
nrsv,Antalya Turkish Kebab (Eastpoint Mall),Mediterranean,5,118,singapore,"Eastpoint Mall, Simei Street 6 3 3 Simei Street 6 #01-03B Eastpoint Mall Singapore 528833, 528833 Simei, East, Singapore, Singapore,"
nru6,Yum Yum Thai Food (Enterprise Centre),Thai,4.7,23,singapore,"20 Bukit Batok Crescent, 01-08, Singapore, 658080,"
nrv6,The Noodle Club 面缘 (Jurong West St 92),Asian,4.7,51,singapore,"959 Jurong West St 92 #01-152 S640959,"
ns05,Pasta Play (Holland Village Way),Italian,4.9,475,singapore,"7 Holland Village Way, One Holland Village, #01-37,, S S275748,"
ns0a,Fat Belly Western Delights (Kim Keat Avenue),Western,4.6,39,singapore,"260 Kim Keat Avenue #01-02 (Kim Keat Food & Drinks Centre, Stall 2), Singapore 310260,"
ns6m,Nur Fayidha Restaurant (438 Pasir Panjang),Indian,0,0,singapore,"Pasir Panjang Rd 438, 118779 Bukit Panjang, West, Singapore, Singapore,"
nspm,BBQ Box Jurong Point (63 Jurong West Cen 3),Chinese,5,293,singapore,"63 Jurong West Central 3, Jurong West Central 3 63 #01-94, 648331 Jurong West, West, Singapore, Singapore,"
nsqk,TheJellyHearts (Downtown East),Cakes,5,48,singapore,"1 Pasir Ris Close #02-111,"
nsv7,Happiness Pavilion Bakery (Upper Serangoon Road),Asian,0,0,singapore,"51 Upper Serangoon Rd, #01-04  Singapore 347697,"
nt7c,Nana Thai Royale (Clarke Quay),Thai,4.9,13,singapore,"3A River Valley Rd, #01-06 Blk A Clarke Quay,"
ntaw,Zhang Ji Shang Hai La Mian Xiao Long Bao (Alexandra Retail Centre),Chinese,0,0,singapore,"460 Alexandra Rd, #02-23,Singapore 119963,"
ntc0,VietSmith (Pacific Plaza),,5,12,singapore,"9 Scotts Rd, #01-09/10/11/12, Pacific Plaza 228210,"
nteq,Wooshi (Fusionopolis),Sushi,4.9,535,singapore,"1 Fusionopolis Way, #01-03, Connexis 138632,"
ntiv,Bao Appetit (New Upper Changi Road),Chinese,0,0,singapore,"New Upper Changi Rd 211 #01-763, 460211 Bedok, East, Singapore, Singapore,"
ntph,Traditional Joo Chiat Prawn Mee (59 Joo Chiat Pl) - Islandwide,Soups,0,0,singapore,"59 JOO CHIAT PLACE, 427783,"
ntw8,Caffe Pralet (Tiong Bahru),,4.9,50,singapore,"Caffe Pralet, Eng Hoon St 17 01-04, 169767 Tiong Bahru, Central, Singapore, Singapore,"
nu04,trattoria da mimmo (3 Clover Way),,5,7,singapore,"Clover Wy 3, 579078 Bishan, North, Singapore, Singapore,"
nu67,So Fun3 三两粉 (Alexandra Retail Centre),Singaporean,4.9,107,singapore,"460 Alexandra Rd, #01-01 Alexandra Retail Centre (ARC),"
nu95,Na-Rak Bear (Lorong 8 Toa Payoh),Bubble Tea,5,15,singapore,"Blk 222 ,Toa Payoh Lor 8 , #17-705,   310222 , North, Singapore, Singapore,"
nucz,ACE Western (Singapore Polytechnic),Japanese,4.9,58,singapore,"500 Dover Rd, Dover Rd 500 Singapore Polytechnic, food court 3, Stall no. 10, 139651 Clementi, West, Singapore, Singapore,"
nuje,Vellelas by Nic (Choa Chu Kang) - Home-Based Vendor,Asian,5,15,singapore,"Teck Whye Ln 102 #09-426, 680102 Choa Chu Kang, North, Singapore, Singapore,"
num2,Spinach Chef (Asia Square Tower 2),Asian,4.7,10,singapore,"12 Marina View, ASIA Square Tower 2, Capitaland #02-13,"
nun0,Gindaco (Food Republic - ION),Japanese,4.9,282,singapore,"2 Orchard Turn #B4-03/04 ION Orchard,"
nv4a,Hing Hing Soup Republic (Seng Poh Road),Chinese,5,154,singapore,"30 Seng Poh Rd, #02-48, Singapore 168898,"
nv6z,Qi Ji (White Sands),Nasi Lemak,5,412,singapore,"1 Pasir Ris Central St 3, #B1-K16,"
nvbk,Huat Seafood Restaurant (Yishun St),Asian,0,0,singapore,"333C Yishun St 31 #01-173, S 763333,"
nvcs,BOMBAY GRILL Authentic Indian Restaurant (Clarke Quay) - Islandwide,Indian,4.8,63,singapore,"1 WEST COAST DRIVE #01-83 NEWEST SINGAPORE 128020,"
nvmz,Fa Cai Roasted Delight 发财烧腊 (Macpherson Road),Asian,4.9,24,singapore,"560 Macpherson Road, S 368233,"
nvnc,Kebab Bhai (HarbourFront Centre),Singaporean,4.6,10,singapore,"#01-84D, 1 Maritime Square, Harbourfront Centre, Singapore 099253,"
nvq6,Kim Dae Bak Korean (HarbourFront),Korean,4.8,35,singapore,"1 HarbourFront Walk, B2-39 VivoCity Kopitiam, S 98585,"
nvuv,Mana Lagi (Stirling Road),,5,58,singapore,"169 Stirling Road #01-1175 140169,"
nvw4,Home (Bedok Reservoir Road),,5,52,singapore,"150 Bedok Reservoir Road 01-1727, Singapore 470150,"
nvzx,Toss & Turn (Tampines),,4.6,14,singapore,"Tampines Foodco, 10 Tampines Drive 4, JTC Space #01-05,"
nw4g,Chickita - Flame Grilled Chicken (City Square Mall),Chinese,4.9,17,singapore,"City Square Mall, 180 Kitchener Road, #04-33/34,"
nw80,Wei Wei Carrot Cake (Tanjong Pagar Plaza Food Centre),Cakes,4.8,80,singapore,"6 tanjong pagar plaza #02-52, S 081006,"
nwfg,Xiao Pang Niu Korean (Novena Square),Korean,4.9,86,singapore,"238 Thomson Road #03-47 Novena Square,"
nwfy,Yuan Ting Congee (Sengkang),Porridge,3.6,28,singapore,"#02-19 blk 339 Anchorvale Rd, Singapore 540339,"
nwgz,Ba Buong Banh Mi (Jurong Gateway),Vietnamese,5,292,singapore,"132 Jurong gateway #01-277 SG600132,"
nwmu,Black Cherry (Pasir Panjang),Pasta,3,6,singapore,"4 Jln Mat Jambol, #01 09, Pasir Panjang, Outer Central, Opposite Pasir Panjang MRT,"
nwt2,Godaime (Changi City Point),Japanese,4.7,5,singapore,"5 CHANGI BUSINESS PARK CENTRAL 1, #01-48 CHANGI CITY POINT 486038,"
nwvl,Lavi Taco (Pearl's Hill Terrace),Mexican,5,37,singapore,"195, #01-55 PEARL’S HILL TERRACE SG 168976,"
nwyv,Hermanos (Guillemard Road),Mexican,4.6,7,singapore,"393 Guillemard Rd, Singapore 399790,"
nx3v,Ganbei (Tyrwhitt Road),Chinese,0,0,singapore,"Tyrwhitt Rd 131, 207553 Farrer Park, Central, Singapore, Singapore,"
nx4h,Go2Eat (151 Serangoon North Ave 2) - Islandwide,Western,4.8,12,singapore,"Blk 151 Serangoon North Ave 2, #01-41, Serangoon, 550151,,"
nx7l,Chef Wei HK Cheong Fun (ION Ochard),Chinese,4.8,74,singapore,"Hawker's Street, 2 Orchard Turn, #B4-66, Singapore 238801,"
nxl6,Carrot Cubes (Upper Serangoon Crescent),Chinese,4.9,424,singapore,"475 Upper Serangoon Crescent #01-01 (Rong Yuan Coffeeshop), Singapore 530475,"
nxuc,White Restaurant (VIVO),Noodles,4.9,189,singapore,"1 HarbourFront Walk, #02-121/122, Vivo City (Southwest Boulevard),"
nxyd,Xiao Chu Niang 小厨娘- 煮炒 (Clementi),Asian,0,0,singapore,"Kopitiam Corner (209B Clementi Avenue 6)   122209,"
ny69,TSUJIRI @ Sengkang Grand Mall,Japanese,4.9,119,singapore,"70 Compassvale Bow, #01-57 Sengkang Grand Mall,"
nyhk,261 Western (Punggol Way),Western,0,0,singapore,"Blk 261 Punggol Way, #01-01, Singapore, 820261,"
nys0,Seed & Co. (Lorong Liput),Healthy,5,838,singapore,"3 Lor Liput Holland Piazza Unit No: B1-16 Postal Code: 277725,"
nyzy,L'Arte Pizza & Focaccia (Guoco Tower),Pizza,4.9,193,singapore,"5 Wallich Street #01-14, Guoco Tower, Singapore 078883,"
nz1n,Popular Food Fried Rice (602B TAMPINES Ave 9),Fried Rice,4.9,505,singapore,"602B TAMPINES AVENUE 9 #01-01 SINGAPORE 522602,"
nz1o,Kaki Kaki (Tiong Bahru Market),Dessert,0,0,singapore,"30 Seng Poh Road, #01-208, Singapore 168898,"
nz5n,CJ Malatang 西街炸串麻辣烫 (Cheong Chin Nam Road),,4.6,31,singapore,"Cheong Chin Nam Rd 21, 599745 Bukit Timah, Outer Central, Singapore, Singapore,"
nz8e,REDHILL HOKKIEN MEE (Buangkok Hawker Centre),Asian,2.9,10,singapore,"BLK 70 COMPASSVALE BOW #02-K14 BUANGKOK HAWKER CENTRE 544692,"
nzc3,Lux Gourmet Bento (Guoco Midtown),Japanese,0,0,singapore,"124 Beach Road
01-04 Guoco Midtown 
Singapore 189771,"
nzeu,湘悦 湘菜 活海鲜 Xiang Yue Signature Hunan Cuisine Live Seafood (Farrer Park),Chinese,4.9,5,singapore,"Jln Besar 363, 208994 Farrer Park, Central, Singapore, Singapore,"
nzgi,FAHRENHEIT COFFEE (Beach Road),Coffee,4.8,14,singapore,"75 BEACH ROAD #01-00 FU YUEN BUILDING S(189689),"
nzyk,Yoshi's Kitchen (127 Toa Payoh Lorong 1),Singaporean,4.9,263,singapore,"127toapayoh lorong 1 (market) #02-18 310127,"
nzz5,333 Dim Sum (Tampines Street 11),Noodles,4.9,120,singapore,"107 Tampines Street 11 #01-361 Singapore 521107,"
o070,Prawn House (505 Jurong West),Asian,4.8,129,singapore,"505 Jurong West St 52 #01-190,"
o07x,Mun Kee Pig Organ Soup Since 1960 文記猪什汤大王 (Yishun Avenue 5),Chinese,4.7,12,singapore,"101 Yishun Avenue 5 #01-01 (BK Coffeeshop), Singapore 760101,"
o082,Rong Kee Roasted Delights (848 Yishun),Chinese,4.9,161,singapore,"Blk 848 Yishun Street 81 #01-136 Singapore 760848,"
o0ju,BFF fusion Fare (Jalan Bukit Merah),Asian,0,0,singapore,"11 Jalan Bukit Merah, #03-4458, Singapore 150011, S 150011,"
o0kl,XW Western Grill (Raffles City Shopping Centre),Western,3.8,80,singapore,"252 North Bridge Road #B1-44B Raffles City Shopping Centre,"
o0lm,Ministry Of Biryani (International Business Park) - Restaurant Delivery,Indian,4.8,60,singapore,"#01-09 / 9A, 3A International Business Park, MOB@ICON Building,"
o0n9,House Of Fried Rice & Noodles (Choa Chu Kang Avenue 4),Fried Rice,5,494,singapore,"302 Choa Chu Kang Avenue 4 #01-719 (CCK 302 Foodhouse), Singapore 680302,"
o0o9,PMR Sai Indian Food (Buroh Street),Indian,0,0,singapore,"10 Buroh Street #01-08, West Connect Building SG627564, S 627564,"
o0pp,Eggwich (Great World City),,5,19,singapore,"1 Kim seng promenade, # b1-k116,"
o0px,Yoshiya (Shaw Plaza),Japanese,5,58,singapore,"#02-13/14 Shaw Plaza ,  360 Balestier Road,"
o0qe,East Coast Commune (East Coast Parkway),Western,4.7,32,singapore,"1000 ECP, #01-03, S 449876,"
o166,Kim Keat Hokkien Mee (92 Toa Payoh Lorong 4),Noodles,4.9,33,singapore,"92 Toa Payoh Lorong 4 #01-264 310092,"
o16c,Two Men Bagel House (Royal Square) - Islandwide,Singaporean,0,0,singapore,"103 Irrawaddy Rd #01-04 Royal Square S329566,"
o1d2,Bao Su Zhai 寶素齋 (Compass One),Chicken Rice,4.9,539,singapore,"1 Sengkang Square, Compass One
Unit No: 04-23,"
o1rg,KL Mookata & Cooked Food (517 Geylang Road),Thai,4.4,8,singapore,"517 Geylang Road #01-01 SG389473,"
o1v8,Jai Siam (Paya Lebar),Seafood,4.8,198,singapore,"10 Eunos Road 8 #B1-148 SingPost Centre, Singapore, 408600,"
o1ye,Nyonya Cuisne (S8) @Kopitiam TTSH,Malaysian,4.9,58,singapore,"308433,  KOPITIAM FOODCOUR STALL 8 NYONYA CUISINE, 308433 Novena, Central, Singapore, Singapore,"
o21r,A Hot Hideout (Jurong West),Asian,4.9,77,singapore,"60 Nanyang Crescent BLK 20A #03-02 SG636957, S 636957,"
o21x,Delicious Chicken Pot (Jalan Besar),Chinese,3.9,10,singapore,"Tyrwhitt Rd 153, 207566 Farrer Park, Central, Singapore, Singapore,"
o253,Haus Spinach & Noodles (Sengkang General Hospital),Asian,3.8,33,singapore,"1 Anchorvale Street #01-21 Seng Kang General Hospital,"
o2ad,Zheng Xiang Bak Kut Teh (Bedok East),,4.8,38,singapore,"461056,  01-1300 stall 5, 56 New Upper Changi  ,461056 Bedok, East, Singapore, Singapore,"
o2aw,Herbal Soup (Compass One),Soups,4.8,1405,singapore,"1 Sengkang E Dr, #04-11 Compass One, S545078 Stall12,"
o2d0,Friends Cafe (Springside Walk) - Islandwide,Asian,0,0,singapore,"60 Springside Walk #01-18 Singapore,"
o2fv,Breakfast Club (Upper Serangoon Road),Western,4.6,77,singapore,"941 Upper Serangoon Road, S534709,"
o2gx,Pang Pang Wanton Noodle (Our Tampines Hub),Chinese,5,233,singapore,"1 Tampines Walk Hawker Centre @ Our Tampines Hub #01-41, Singapore,"
o2jd,Qi Kee Roasted Delight 奇记烧腊 (Whampoa Drive),Chinese,4.5,9,singapore,"74 Whampoa Drive #01-310 Whampoa Court Singapore 320074,"
o2nm,Meathouse Grill (Food Paradise),Western,5,207,singapore,"Food Paradise
Blk 182 Woodlands Street 13 #01-06 Singapore 730182
Stall 7,"
o2zz,The orange lantern (Leisure Park Kallang),Vietnamese,3.8,5,singapore,"Stadium Walk 5, 397693 Tanjong Rhu, East, Singapore, Singapore,"
o34x,Bowl Of Happiness (Ah Hood Road),Rice Dishes,5,113,singapore,"31 ah hood road #01-04,"
o35b,Kafe Tropika (Geylang Serai Market),Beverages,5,99,singapore,"1 Geylang Serai, #02-116,"
o362,Lai Chi Mian 来吃面 (Telok Blangah Crescent),Asian,4.7,79,singapore,"10 TELOK BLANGAH CRES,"
o3bt,Hey Sugar (Choa Chu Kang),Pancakes and Waffles,5,578,singapore,"818 CHOA CHU KANG AVE 1, #01-06,"
o3c5,Briyani Grill (Anchorvale Village Hawker Centre),Indian,4.5,13,singapore,"Anchorvale Village Hawker Centre Briyani Grill 339 #02-08 Anchorvale Road Singapore 540339,"
o3fq,Da Paolo Panini Italiani (Great World City),Sandwiches,4.9,756,singapore,"1 Kim Seng Promenade #01-163 Great World City Singapore 237994,"
o3j2,Ali’s Prata Pte Ltd (Eunos Spring),,5,40,singapore,"136 Bedok Reservoir Road #01-1429 Eunos Spring,Singapore,"
o3ma,Har Har Chicken! (Junction 8),,4.9,24,singapore,"Junction 8 Mall #B1-K15, 9 Bishan Place, Singapore 579837,"
o3q1,Pin Xiang Kitchen (Tai Thong Crescent),Chinese,4.8,39,singapore,"33 Tai Thong Crescent, Singapore 347860,"
o3qs,Ah Chew Yong Tau Foo (Food Republic - Causeway Point),Chinese,4.9,200,singapore,"1 Woodlands Square  #04-01 to 04 Causeway Point,"
o3rq,Imperial Treasure Fine Teochew Cuisine (ION Orchard),Chinese,3.5,29,singapore,"2 Orchard Turn, ION Orchard, #03-05,"
o3ry,Wafu Japanese Cuisine (Food Republic - Suntec City),Rice Dishes,5,11,singapore,"3 Temasek Boulevard #B1-115 to 120 Suntec City Mall,"
o3sf,Cone Stone  (301 Boon Lay Wy),Asian,4.8,116,singapore,"301 Boon Lay Wy , 01-01 , 649846 Jurong East, West, Singapore, Singapore,"
o3uk,No Ordinary Chicken (Beo Crescent Market),Chicken,4.9,11,singapore,"38a beo crescent 01-81 169982,"
o3vx,Rasa Western Delight (Midview Building),Chicken,0,0,singapore,"Midview Building 50 Bukit Batok Street 23 #01-14 (Kitchen 11) SG659578,"
o406,Jia Soong Soong (Bukit Batok Central),,5,6,singapore,"Block 640, Bukit Batok Central 640, 650640 Bukit Batok, West, Singapore, Singapore,"
o43y,Garang Grill Smoked Burgers (Stevens Road),American,4.9,54,singapore,"60 Stevens Road Singapore,"
o49a,The Home Restaurant (Sun Plaza),Singaporean,5,106,singapore,"30 Sembawang Dr, #B1-19, Singapore 757713, Sun Plaza,"
o49m,BORED TACOS (Joo Chiat Road),Singaporean,5,50,singapore,"315 JOO CHIAT ROAD, 01 - 01,"
o4ba,HEYTEA (Tampines 1),Beverages,5,31,singapore,"10 Tampines Central 1 #01-16,"
o4bf,StreetBites Express & Lok Lok (North Bridge Road),,0,0,singapore,"730 North Bridge Road, Curbside Crafters,"
o4d7,Bazil Kitchen (Race Course Road),Asian,0,0,singapore,"Race Course Rd 46, 218559 Farrer Park, Central, Singapore, Singapore,"
o4dw,Heng Kee Herbal Soup (Food Republic Vivo City),Chinese,4.9,25,singapore,"1 HARBOURFRONT WALK, #03-01 VIVO CITY,"
o4f8,Indian Stall (Bukit Batok),Asian,4.6,6,singapore,"Block 109, Bukit Batok West Ave 6 109, 650109 Bukit Batok, West, Singapore, Singapore,"
o4gc,Yayoi Japanese Restaurant (Star Vista),Japanese,5,835,singapore,"1 Vista Exchange Green, #02-01 The Star Vista, Singapore, 138617,"
o4hl,Carl's Jr. (King Albert Park) - Islandwide,American,4.9,352,singapore,"9 King Albert Park, #01-06/07/08,"
o4ki,Jia Yi Bing (New Bridge Road),Chinese,4.9,189,singapore,"133 New Bridge Rd, B1-51B Chinatown Point, Singapore,"
o56v,The Lunar Rabbit Boulangerie (Hamilton Road),Bakery,5,69,singapore,"16 Hamilton Road, #01-02, Kallang, 209186,"
o58i,Toriten (i12 Katong),Japanese,5,382,singapore,"112 East Coast Road #B1-40, i12 Katong, Singapore 428802,"
o5c7,Butter & Cream Bakery (AMK Hub),Cakes,4.9,162,singapore,"53 Ang Mo Kio Avenue 3 #B2-21, AMK Hub, Singapore 569933,"
o5ch,Yum Cha (Chinatown) - Islandwide,Chinese,0,0,singapore,"Yum Cha Restaurant, 20 Trengganu St #02-01 058479,"
o5dy,Tampines 201C Fish Soup & Fried Delights (Chang Cheng Food Court),Chinese,4.8,181,singapore,"BLK 201C building, inside the 201C Tampines St. 21, Chang Cheng Food Court, Singapore 523201,"
o5g9,Delibowl Rice Kitchen壹碗 (Marina Bay Link Mall),Chicken,5,262,singapore,"8A Marina Boulevard #B2-67A Marina Bay Link Mall,"
o5gk,The Apricus Coffee & Food Co (Jalan Kayu),Italian,4.9,19,singapore,"248 Jalan Kayu SG799472,"
o5h8,CROLO by Swee Heng (The Seletar Mall),Bakery,5,76,singapore,"33 Sengkang West Ave #B1-24,"
o5lj,Sodok Haus Eatery (Jurong West),Singaporean,0,0,singapore,"Block 555, Jurong West Street 42 555 07-377, 640555 Jurong West, West, Singapore, Singapore,"
o5rd,No. 17 Tea (Serangoon Gardens Shell) - Islandwide,Bubble Tea,5,18,singapore,"49 Serangoon Garden Way,"
o635,Aileng Food (15 Woodlands Loop) - Islandwide,Snacks,4.9,11,singapore,"03-16, 15 Woodlands Loop, Woodlands, Admiralty,"
o63z,Green Monster Salads (Killiney) - Islandwide,Salads,4.9,86,singapore,"118 Killiney Rd #01-01,"
o688,JX YONG TAU FOO (俊曦酿豆腐）(Jurong Gateway Rd),,4.9,94,singapore,"132 Jurong Gateway Road #01-271 (stall 10),"
o6ek,Yammie Taiwan Snack (Sembawang MRT),Chinese,4.9,242,singapore,"11 Canberra Road, #01-05 Sembawang Mrt, S759775,"
o6qj,Lao Ban Soya Beancurd (Bukit Panjang),Dessert,5,129,singapore,"950 Upper Bukit Timah Rd, Bukit Panjang MRT #B2-03,"
o6qk,Kamala Restaurant (Bukit Batok),Indian,4.8,67,singapore,"650376, 650376 Bukit Batok, West, Singapore, Singapore,"
o6ra,Sabio By The Sea (31 Ocean Way) - Islandwide,Western,4.5,6,singapore,"#01-02, 31 Ocean Way, Quayside Isle,"
o719,THREE. Sips (Toa Payoh),Indonesian,0,0,singapore,"94 Lorong 4 Toa Payoh, #01-22, s310094, S 310094,"
o78f,TamJai SamGor Mixian (VivoCity) - Islandwide,Chinese,4.9,51,singapore,"1 Harbourfront Walk, Vivo City, #B2-28,"
o79o,ABANG LOK LOK (1001 Yishun Industrial Park A),,0,0,singapore,"1001 YISHUN INDUSTRIAL PARK A #01-1001 768743,"
o7ad,Sinar Harapan (Haig Road),Indonesian,4.9,76,singapore,"14 Haig Road #01-12, Haig Road Market & Food Centre, Singapore 430014,"
o7e2,Chennai House (263 Upper Thomson Rd) - Restaurant Delivery,Indian,3.7,371,singapore,"01-07, 7 hoe Chiang road, 089313,"
o7js,King's Fruit (Sembawang Crescent),Healthy,5,84,singapore,"752365,  365B Sembawang Crescent #12-125, 752365 Sembawang, North, Singapore, Singapore,"
o7r6,Koh Ji Hainanese Chicken Rice (Ang Mo Kio Avenue),Malaysian,0,0,singapore,"603 Ang Mo Kio Ave 5 #01-2683, S 560603,"
o7xh,Shun Heng 顺興 (Bishan North Shopping Mall),Thai,4.9,375,singapore,"282 Bishan Street 22 #01-149, Bishan North Shopping Mall, Singapore 570282,"
o801,Luxiaoxian Boneless Chicken Feet 鹿小鲜无骨鸡爪 (Bugis Street),Dim Sum ,5,82,singapore,"3 New Bugis Street, Bugis Street (ABFL 10, along Queen Street), Singapore 188867,"
o80r,龙飞麻辣香锅 Dragon-Fly Mala Hot Pot (511 Bishan),Mala Xiang Guo,4.8,231,singapore,"511 Bishan St 13, #01-522, Stall no. 12, Singapore 570511,"
o8gw,Al Jamal Restaurant (Bedok),Indian,0,0,singapore,"Bedok North Street 4 87, 460087 Bedok, East, Singapore, Singapore,"
